Freq.	Vy/Vx
5.18800038928915e+001	1.15505072100306e+002	1.17693059814235e+002
5.19995996533469e+001	1.15489409372278e+002	1.17638491662094e+002
5.21194711105034e+001	1.15473731026205e+002	1.17583993991095e+002
5.22396188999073e+001	1.15458037102068e+002	1.17529566891070e+002
5.23600436585703e+001	1.15442327640158e+002	1.17475210494310e+002
5.24807460249725e+001	1.15426602683325e+002	1.17420924851554e+002
5.26017266390659e+001	1.15410862269551e+002	1.17366710106040e+002
5.27229861422775e+001	1.15395106441662e+002	1.17312566327485e+002
5.28445251775133e+001	1.15379335238510e+002	1.17258493642704e+002
5.29663443891610e+001	1.15363548702885e+002	1.17204492110788e+002
5.30884444230940e+001	1.15347746876648e+002	1.17150561820378e+002
5.32108259266746e+001	1.15331929796441e+002	1.17096702912415e+002
5.33334895487573e+001	1.15316097507364e+002	1.17042915421504e+002
5.34564359396923e+001	1.15300250048971e+002	1.16989199454474e+002
5.35796657513293e+001	1.15284387460002e+002	1.16935555130768e+002
5.37031796370204e+001	1.15268509782952e+002	1.16881982510721e+002
5.38269782516240e+001	1.15252617059779e+002	1.16828481664430e+002
5.39510622515079e+001	1.15236709330344e+002	1.16775052695279e+002
5.40754322945532e+001	1.15220786632685e+002	1.16721695719915e+002
5.42000890401575e+001	1.15204849011447e+002	1.16668410777165e+002
5.43250331492384e+001	1.15188896506275e+002	1.16615197950019e+002
5.44502652842372e+001	1.15172929157899e+002	1.16562057336239e+002
5.45757861091221e+001	1.15156947005840e+002	1.16508989012139e+002
5.47015962893922e+001	1.15140950092494e+002	1.16455993046233e+002
5.48276964920804e+001	1.15124938458045e+002	1.16403069527211e+002
5.49540873857574e+001	1.15108912143545e+002	1.16350218517188e+002
5.50807696405353e+001	1.15092871187429e+002	1.16297440137437e+002
5.52077439280707e+001	1.15076815633715e+002	1.16244734401214e+002
5.53350109215686e+001	1.15060745521376e+002	1.16192101397297e+002
5.54625712957860e+001	1.15044660889857e+002	1.16139541242893e+002
5.55904257270353e+001	1.15028561783760e+002	1.16087053930601e+002
5.57185748931879e+001	1.15012448239057e+002	1.16034639600365e+002
5.58470194736780e+001	1.14996320298773e+002	1.15982298289873e+002
5.59757601495059e+001	1.14980178003892e+002	1.15930030061329e+002
5.61047976032419e+001	1.14964021393720e+002	1.15877835006278e+002
5.62341325190298e+001	1.14947850510825e+002	1.15825713138589e+002
5.63637655825903e+001	1.14931665391592e+002	1.15773664609602e+002
5.64936974812251e+001	1.14915466080904e+002	1.15721689395375e+002
5.66239289038201e+001	1.14899252617129e+002	1.15669787600238e+002
5.67544605408495e+001	1.14883025040657e+002	1.15617959294454e+002
5.68852930843789e+001	1.14866783392912e+002	1.15566204519293e+002
5.70164272280695e+001	1.14850527713576e+002	1.15514523329267e+002
5.71478636671814e+001	1.14834258043538e+002	1.15462915789566e+002
5.72796030985776e+001	1.14817974422569e+002	1.15411381968652e+002
5.74116462207274e+001	1.14801676891277e+002	1.15359921909509e+002
5.75439937337104e+001	1.14785365490654e+002	1.15308535655517e+002
5.76766463392197e+001	1.14769040260470e+002	1.15257223276283e+002
5.78096047405665e+001	1.14752701238228e+002	1.15205984864067e+002
5.79428696426827e+001	1.14736348469907e+002	1.15154820386623e+002
5.80764417521258e+001	1.14719981990597e+002	1.15103729961526e+002
5.82103217770817e+001	1.14703601843609e+002	1.15052713592837e+002
5.83445104273691e+001	1.14687208067499e+002	1.15001771368518e+002
5.84790084144426e+001	1.14670800701819e+002	1.14950903317584e+002
5.86138164513974e+001	1.14654379787241e+002	1.14900109513479e+002
5.87489352529722e+001	1.14637945366007e+002	1.14849389935025e+002
5.88843655355534e+001	1.14621497475038e+002	1.14798744687942e+002
5.90201080171789e+001	1.14605036155469e+002	1.14748173802794e+002
5.91561634175419e+001	1.14588561446987e+002	1.14697677312532e+002
5.92925324579945e+001	1.14572073388910e+002	1.14647255274479e+002
5.94292158615517e+001	1.14555572023156e+002	1.14596907707971e+002
5.95662143528955e+001	1.14539057387854e+002	1.14546634653869e+002
5.97035286583781e+001	1.14522529522392e+002	1.14496436189467e+002
5.98411595060264e+001	1.14505988468706e+002	1.14446312287176e+002
5.99791076255454e+001	1.14489434262872e+002	1.14396263068315e+002
6.01173737483222e+001	1.14472866948625e+002	1.14346288483344e+002
6.02559586074302e+001	1.14456286562177e+002	1.14296388618829e+002
6.03948629376324e+001	1.14439693145588e+002	1.14246563489165e+002
6.05340874753857e+001	1.14423086737736e+002	1.14196813128065e+002
6.06736329588449e+001	1.14406467376111e+002	1.14147137597292e+002
6.08135001278661e+001	1.14389835102970e+002	1.14097536880301e+002
6.09536897240112e+001	1.14373189955880e+002	1.14048011044813e+002
6.10942024905515e+001	1.14356531975707e+002	1.13998560098024e+002
6.12350391724716e+001	1.14339861201182e+002	1.13949184065720e+002
6.13762005164737e+001	1.14323177669288e+002	1.13899883014884e+002
6.15176872709811e+001	1.14306481423503e+002	1.13850656907551e+002
6.16595001861425e+001	1.14289772498495e+002	1.13801505849297e+002
6.18016400138358e+001	1.14273050938242e+002	1.13752429766353e+002
6.19441075076723e+001	1.14256316777481e+002	1.13703428769942e+002
6.20869034230005e+001	1.14239570057271e+002	1.13654502844896e+002
6.22300285169101e+001	1.14222810816423e+002	1.13605652015595e+002
6.23734835482361e+001	1.14206039094475e+002	1.13556876293516e+002
6.25172692775627e+001	1.14189254928837e+002	1.13508175726037e+002
6.26613864672277e+001	1.14172458359309e+002	1.13459550306144e+002
6.28058358813259e+001	1.14155649424787e+002	1.13411000052076e+002
6.29506182857138e+001	1.14138828163727e+002	1.13362525004807e+002
6.30957344480134e+001	1.14121994613976e+002	1.13314125170983e+002
6.32411851376160e+001	1.14105148815496e+002	1.13265800562649e+002
6.33869711256867e+001	1.14088290807260e+002	1.13217551170864e+002
6.35330931851684e+001	1.14071420625534e+002	1.13169377055505e+002
6.36795520907856e+001	1.14054538311541e+002	1.13121278184656e+002
6.38263486190489e+001	1.14037643900996e+002	1.13073254615075e+002
6.39734835482588e+001	1.14020737435110e+002	1.13025306310203e+002
6.41209576585101e+001	1.14003818949765e+002	1.12977433315356e+002
6.42687717316959e+001	1.13986888484621e+002	1.12929635626647e+002
6.44169265515117e+001	1.13969946076320e+002	1.12881913272641e+002
6.45654229034595e+001	1.13952991765556e+002	1.12834266223521e+002
6.47142615748522e+001	1.13936025588039e+002	1.12786694507433e+002
6.48634433548177e+001	1.13919047583688e+002	1.12739198125661e+002
6.50129690343029e+001	1.13902057788590e+002	1.12691777095661e+002
6.51628394060781e+001	1.13885056241773e+002	1.12644431421787e+002
6.53130552647411e+001	1.13868042980008e+002	1.12597161098169e+002
6.54636174067213e+001	1.13851018043826e+002	1.12549966108344e+002
6.56145266302843e+001	1.13833981468492e+002	1.12502846481960e+002
6.57657837355358e+001	1.13816933292075e+002	1.12455802211531e+002
6.59173895244259e+001	1.13799873552021e+002	1.12408833310943e+002
6.60693448007533e+001	1.13782802287575e+002	1.12361939741075e+002
6.62216503701699e+001	1.13765719533862e+002	1.12315121548696e+002
6.63743070401845e+001	1.13748625330509e+002	1.12268378691294e+002
6.65273156201678e+001	1.13731519712455e+002	1.12221711200323e+002
6.66806769213558e+001	1.13714402719532e+002	1.12175119039542e+002
6.68343917568551e+001	1.13697274387429e+002	1.12128602224472e+002
6.69884609416462e+001	1.13680134753582e+002	1.12082160744699e+002
6.71428852925888e+001	1.13662983855498e+002	1.12035794609342e+002
6.72976656284253e+001	1.13645821730577e+002	1.11989503770399e+002
6.74528027697857e+001	1.13628648414773e+002	1.11943288251602e+002
6.76082975391917e+001	1.13611463945601e+002	1.11897148047114e+002
6.77641507610610e+001	1.13594268359878e+002	1.11851083129018e+002
6.79203632617119e+001	1.13577061694187e+002	1.11805093510918e+002
6.80769358693676e+001	1.13559843985417e+002	1.11759179170570e+002
6.82338694141604e+001	1.13542615270275e+002	1.11713340088083e+002
6.83911647281363e+001	1.13525375585943e+002	1.11667576250849e+002
6.85488226452595e+001	1.13508124968899e+002	1.11621887643894e+002
6.87068440014166e+001	1.13490863453432e+002	1.11576274288064e+002
6.88652296344210e+001	1.13473591078780e+002	1.11530736122703e+002
6.90239803840175e+001	1.13456307879689e+002	1.11485273168731e+002
6.91830970918870e+001	1.13439013893743e+002	1.11439885366882e+002
6.93425806016502e+001	1.13421709154840e+002	1.11394572769996e+002
6.95024317588729e+001	1.13404393701677e+002	1.11349335282336e+002
6.96626514110701e+001	1.13387067569131e+002	1.11304172932493e+002
6.98232404077104e+001	1.13369730793481e+002	1.11259085681745e+002
6.99841996002205e+001	1.13352383409655e+002	1.11214073532037e+002
7.01455298419903e+001	1.13335025455416e+002	1.11169136438050e+002
7.03072319883765e+001	1.13317656964688e+002	1.11124274398139e+002
7.04693068967078e+001	1.13300277974562e+002	1.11079487370774e+002
7.06317554262893e+001	1.13282888519696e+002	1.11034775355143e+002
7.07945784384069e+001	1.13265488636601e+002	1.10990138313668e+002
7.09577767963320e+001	1.13248078359371e+002	1.10945576239913e+002
7.11213513653260e+001	1.13230657725561e+002	1.10901089073069e+002
7.12853030126450e+001	1.13213226767797e+002	1.10856676842657e+002
7.14496326075444e+001	1.13195785525072e+002	1.10812339453305e+002
7.16143410212832e+001	1.13178334028506e+002	1.10768076945239e+002
7.17794291271292e+001	1.13160872315896e+002	1.10723889253600e+002
7.19448978003629e+001	1.13143400422188e+002	1.10679776346474e+002
7.21107479182829e+001	1.13125918381064e+002	1.10635738225386e+002
7.22769803602100e+001	1.13108426228462e+002	1.10591774835278e+002
7.24435960074919e+001	1.13090923998626e+002	1.10547886162711e+002
7.26105957435084e+001	1.13073411727673e+002	1.10504072155472e+002
7.27779804536753e+001	1.13055889448647e+002	1.10460332805452e+002
7.29457510254497e+001	1.13038357197385e+002	1.10416668062059e+002
7.31139083483346e+001	1.13020815007432e+002	1.10373077911385e+002
7.32824533138832e+001	1.13003262914007e+002	1.10329562309698e+002
7.34513868157043e+001	1.12985700951351e+002	1.10286121222675e+002
7.36207097494664e+001	1.12968129153218e+002	1.10242754626493e+002
7.37904230129028e+001	1.12950547555846e+002	1.10199462451693e+002
7.39605275058165e+001	1.12932956191113e+002	1.10156244708294e+002
7.41310241300845e+001	1.12915355094747e+002	1.10113101321916e+002
7.43019137896628e+001	1.12897744299494e+002	1.10070032294684e+002
7.44731973905916e+001	1.12880123840202e+002	1.10027037549520e+002
7.46448758409993e+001	1.12862493750116e+002	1.09984117079894e+002
7.48169500511081e+001	1.12844854064334e+002	1.09941270817735e+002
7.49894209332382e+001	1.12827204815094e+002	1.09898498753227e+002
7.51622894018131e+001	1.12809546036886e+002	1.09855800828083e+002
7.53355563733643e+001	1.12791877762759e+002	1.09813177009895e+002
7.55092227665359e+001	1.12774200027205e+002	1.09770627239835e+002
7.56832895020899e+001	1.12756512862478e+002	1.09728151503495e+002
7.58577575029109e+001	1.12738816302719e+002	1.09685749740543e+002
7.60326276940107e+001	1.12721110380206e+002	1.09643421926992e+002
7.62079010025337e+001	1.12703395130305e+002	1.09601167975642e+002
7.63835783577615e+001	1.12685670583391e+002	1.09558987903996e+002
7.65596606911181e+001	1.12667936774778e+002	1.09516881615451e+002
7.67361489361743e+001	1.12650193735728e+002	1.09474849096738e+002
7.69130440286533e+001	1.12632441500596e+002	1.09432890274745e+002
7.70903469064354e+001	1.12614680100587e+002	1.09391005143906e+002
7.72680585095626e+001	1.12596909570670e+002	1.09349193606064e+002
7.74461797802442e+001	1.12579129941595e+002	1.09307455648133e+002
7.76247116628615e+001	1.12561341246254e+002	1.09265791221275e+002
7.78036551039727e+001	1.12543543517500e+002	1.09224200267710e+002
7.79830110523181e+001	1.12525736787926e+002	1.09182682740246e+002
7.81627804588252e+001	1.12507921089789e+002	1.09141238584924e+002
7.83429642766134e+001	1.12490096455031e+002	1.09099867755324e+002
7.85235634609994e+001	1.12472262915524e+002	1.09058570215863e+002
7.87045789695020e+001	1.12454420504103e+002	1.09017345896035e+002
7.88860117618476e+001	1.12436569253019e+002	1.08976194740803e+002
7.90678627999746e+001	1.12418709192414e+002	1.08935116735067e+002
7.92501330480393e+001	1.12400840356558e+002	1.08894111777135e+002
7.94328234724202e+001	1.12382962776231e+002	1.08853179833134e+002
7.96159350417239e+001	1.12365076482848e+002	1.08812320853444e+002
7.97994687267897e+001	1.12347181507966e+002	1.08771534794030e+002
7.99834255006948e+001	1.12329277883708e+002	1.08730821575666e+002
8.01678063387599e+001	1.12311365641516e+002	1.08690181153603e+002
8.03526122185537e+001	1.12293444812182e+002	1.08649613481289e+002
8.05378441198986e+001	1.12275515427349e+002	1.08609118494436e+002
8.07235030248757e+001	1.12257577518249e+002	1.08568696138678e+002
8.09095899178301e+001	1.12239631116054e+002	1.08528346353763e+002
8.10961057853759e+001	1.12221676251759e+002	1.08488069092536e+002
8.12830516164018e+001	1.12203712956142e+002	1.08447864285175e+002
8.14704284020758e+001	1.12185741260585e+002	1.08407731879420e+002
8.16582371358510e+001	1.12167761195724e+002	1.08367671812928e+002
8.18464788134707e+001	1.12149772792329e+002	1.08327684018031e+002
8.20351544329735e+001	1.12131776081055e+002	1.08287768445623e+002
8.22242649946988e+001	1.12113771091923e+002	1.08247925055704e+002
8.24138115012919e+001	1.12095757856178e+002	1.08208153743147e+002
8.26037949577095e+001	1.12077736404041e+002	1.08168454478790e+002
8.27942163712250e+001	1.12059706766379e+002	1.08128827178021e+002
8.29850767514339e+001	1.12041668972543e+002	1.08089271803826e+002
8.31763771102587e+001	1.12023623052605e+002	1.08049788285595e+002
8.33681184619550e+001	1.12005569037627e+002	1.08010376549386e+002
8.35603018231163e+001	1.11987506956909e+002	1.07971036538654e+002
8.37529282126798e+001	1.11969436840497e+002	1.07931768198205e+002
8.39459986519312e+001	1.11951358718097e+002	1.07892571455961e+002
8.41395141645110e+001	1.11933272620528e+002	1.07853446231542e+002
8.43334757764190e+001	1.11915178576136e+002	1.07814392484069e+002
8.45278845160204e+001	1.11897076614890e+002	1.07775410152036e+002
8.47227414140510e+001	1.11878966766631e+002	1.07736499147239e+002
8.49180475036227e+001	1.11860849061223e+002	1.07697659399860e+002
8.51138038202290e+001	1.11842723526999e+002	1.07658890870662e+002
8.53100114017502e+001	1.11824590193828e+002	1.07620193471128e+002
8.55066712884596e+001	1.11806449090404e+002	1.07581567154477e+002
8.57037845230282e+001	1.11788300246916e+002	1.07543011824860e+002
8.59013521505308e+001	1.11770143691648e+002	1.07504527426524e+002
8.60993752184513e+001	1.11751979453310e+002	1.07466113901750e+002
8.62978547766882e+001	1.11733807561608e+002	1.07427771168884e+002
8.64967918775605e+001	1.11715628044270e+002	1.07389499162705e+002
8.66961875758128e+001	1.11697440931135e+002	1.07351297811899e+002
8.68960429286213e+001	1.11679246250317e+002	1.07313167036369e+002
8.70963589955992e+001	1.11661044030581e+002	1.07275106782808e+002
8.72971368388022e+001	1.11642834300404e+002	1.07237116961396e+002
8.74983775227347e+001	1.11624617087170e+002	1.07199197530900e+002
8.77000821143545e+001	1.11606392419639e+002	1.07161348406882e+002
8.79022516830794e+001	1.11588160327390e+002	1.07123569493930e+002
8.81048873007924e+001	1.11569920837092e+002	1.07085860746282e+002
8.83079900418472e+001	1.11551673977307e+002	1.07048222081391e+002
8.85115609830745e+001	1.11533419776445e+002	1.07010653421394e+002
8.87156012037870e+001	1.11515158261722e+002	1.06973154700971e+002
8.89201117857857e+001	1.11496889460919e+002	1.06935725845757e+002
8.91250938133654e+001	1.11478613402602e+002	1.06898366770390e+002
8.93305483733204e+001	1.11460330113721e+002	1.06861077416111e+002
8.95364765549502e+001	1.11442039621950e+002	1.06823857707988e+002
8.97428794500656e+001	1.11423741954871e+002	1.06786707560902e+002
8.99497581529943e+001	1.11405437139928e+002	1.06749626896860e+002
9.01571137605864e+001	1.11387125204667e+002	1.06712615645383e+002
9.03649473722208e+001	1.11368806175961e+002	1.06675673734524e+002
9.05732600898107e+001	1.11350480080960e+002	1.06638801092747e+002
9.07820530178092e+001	1.11332146947341e+002	1.06601997620052e+002
9.09913272632158e+001	1.11313806801186e+002	1.06565263269591e+002
9.12010839355816e+001	1.11295459670442e+002	1.06528597939341e+002
9.14113241470156e+001	1.11277105581656e+002	1.06492001556278e+002
9.16220490121905e+001	1.11258744560992e+002	1.06455474053795e+002
9.18332596483486e+001	1.11240376635923e+002	1.06419015338604e+002
9.20449571753076e+001	1.11222001832922e+002	1.06382625342100e+002
9.22571427154668e+001	1.11203620177347e+002	1.06346304000573e+002
9.24698173938127e+001	1.11185231697581e+002	1.06310051193487e+002
9.26829823379253e+001	1.11166836418632e+002	1.06273866882796e+002
9.28966386779840e+001	1.11148434367265e+002	1.06237750961651e+002
9.31107875467734e+001	1.11130025569590e+002	1.06201703367457e+002
9.33254300796894e+001	1.11111610052203e+002	1.06165723997871e+002
9.35405674147455e+001	1.11093187840390e+002	1.06129812798060e+002
9.37562006925783e+001	1.11074758960538e+002	1.06093969669980e+002
9.39723310564540e+001	1.11056323438632e+002	1.06058194536206e+002
