Freq.	V(n022)
1.06659612123014e+002	(1.15565833781550e+001dB,1.79114338156171e+002°)
1.06905487922254e+002	(1.15565758331995e+001dB,1.79112297279519e+002°)
1.07151930523749e+002	(1.15565682534315e+001dB,1.79110251703600e+002°)
1.07398941234113e+002	(1.15565606386969e+001dB,1.79108201417616e+002°)
1.07646521362972e+002	(1.15565529888335e+001dB,1.79106146410751e+002°)
1.07894672222971e+002	(1.15565453036783e+001dB,1.79104086672154e+002°)
1.08143395129782e+002	(1.15565375830651e+001dB,1.79102022190962e+002°)
1.08392691402109e+002	(1.15565298268411e+001dB,1.79099952956277e+002°)
1.08642562361695e+002	(1.15565220348269e+001dB,1.79097878957186e+002°)
1.08893009333332e+002	(1.15565142068833e+001dB,1.79095800182737e+002°)
1.09144033644864e+002	(1.15565063428198e+001dB,1.79093716621967e+002°)
1.09395636627198e+002	(1.15564984424707e+001dB,1.79091628263881e+002°)
1.09647819614307e+002	(1.15564905056818e+001dB,1.79089535097459e+002°)
1.09900583943240e+002	(1.15564825322682e+001dB,1.79087437111657e+002°)
1.10153930954130e+002	(1.15564745220881e+001dB,1.79085334295408e+002°)
1.10407861990195e+002	(1.15564664749517e+001dB,1.79083226637613e+002°)
1.10662378397755e+002	(1.15564583906828e+001dB,1.79081114127157e+002°)
1.10917481526228e+002	(1.15564502691270e+001dB,1.79078996752895e+002°)
1.11173172728147e+002	(1.15564421100992e+001dB,1.79076874503651e+002°)
1.11429453359161e+002	(1.15564339134416e+001dB,1.79074747368235e+002°)
1.11686324778044e+002	(1.15564256789696e+001dB,1.79072615335421e+002°)
1.11943788346703e+002	(1.15564174065149e+001dB,1.79070478393968e+002°)
1.12201845430184e+002	(1.15564090958865e+001dB,1.79068336532598e+002°)
1.12460497396680e+002	(1.15564007469309e+001dB,1.79066189740015e+002°)
1.12719745617539e+002	(1.15563923594517e+001dB,1.79064038004893e+002°)
1.12979591467267e+002	(1.15563839332907e+001dB,1.79061881315884e+002°)
1.13240036323543e+002	(1.15563754682568e+001dB,1.79059719661612e+002°)
1.13501081567219e+002	(1.15563669641727e+001dB,1.79057553030673e+002°)
1.13762728582331e+002	(1.15563584208512e+001dB,1.79055381411646e+002°)
1.14024978756104e+002	(1.15563498381297e+001dB,1.79053204793069e+002°)
1.14287833478965e+002	(1.15563412158142e+001dB,1.79051023163465e+002°)
1.14551294144541e+002	(1.15563325537348e+001dB,1.79048836511330e+002°)
1.14815362149676e+002	(1.15563238516896e+001dB,1.79046644825133e+002°)
1.15080038894431e+002	(1.15563151094969e+001dB,1.79044448093311e+002°)
1.15345325782097e+002	(1.15563063269812e+001dB,1.79042246304284e+002°)
1.15611224219197e+002	(1.15562975039474e+001dB,1.79040039446436e+002°)
1.15877735615500e+002	(1.15562886402202e+001dB,1.79037827508135e+002°)
1.16144861384022e+002	(1.15562797355969e+001dB,1.79035610477714e+002°)
1.16412602941036e+002	(1.15562707899041e+001dB,1.79033388343481e+002°)
1.16680961706083e+002	(1.15562618029405e+001dB,1.79031161093721e+002°)
1.16949939101974e+002	(1.15562527745292e+001dB,1.79028928716690e+002°)
1.17219536554800e+002	(1.15562437044705e+001dB,1.79026691200616e+002°)
1.17489755493940e+002	(1.15562345925741e+001dB,1.79024448533703e+002°)
1.17760597352068e+002	(1.15562254386353e+001dB,1.79022200704126e+002°)
1.18032063565160e+002	(1.15562162424866e+001dB,1.79019947700034e+002°)
1.18304155572503e+002	(1.15562070039063e+001dB,1.79017689509549e+002°)
1.18576874816703e+002	(1.15561977227167e+001dB,1.79015426120767e+002°)
1.18850222743689e+002	(1.15561883987045e+001dB,1.79013157521754e+002°)
1.19124200802724e+002	(1.15561790316966e+001dB,1.79010883700549e+002°)
1.19398810446414e+002	(1.15561696214674e+001dB,1.79008604645169e+002°)
1.19674053130711e+002	(1.15561601678580e+001dB,1.79006320343596e+002°)
1.19949930314925e+002	(1.15561506706223e+001dB,1.79004030783794e+002°)
1.20226443461728e+002	(1.15561411295809e+001dB,1.79001735953690e+002°)
1.20503594037166e+002	(1.15561315445226e+001dB,1.78999435841190e+002°)
1.20781383510665e+002	(1.15561219152669e+001dB,1.78997130434169e+002°)
1.21059813355035e+002	(1.15561122415848e+001dB,1.78994819720477e+002°)
1.21338885046484e+002	(1.15561025232728e+001dB,1.78992503687935e+002°)
1.21618600064623e+002	(1.15560927601485e+001dB,1.78990182324334e+002°)
1.21898959892473e+002	(1.15560829519881e+001dB,1.78987855617445e+002°)
1.22179966016474e+002	(1.15560730985939e+001dB,1.78985523555001e+002°)
1.22461619926491e+002	(1.15560631997390e+001dB,1.78983186124714e+002°)
1.22743923115827e+002	(1.15560532552285e+001dB,1.78980843314263e+002°)
1.23026877081225e+002	(1.15560432648515e+001dB,1.78978495111309e+002°)
1.23310483322877e+002	(1.15560332283900e+001dB,1.78976141503473e+002°)
1.23594743344437e+002	(1.15560231456373e+001dB,1.78973782478353e+002°)
1.23879658653023e+002	(1.15560130163753e+001dB,1.78971418023519e+002°)
1.24165230759227e+002	(1.15560028403930e+001dB,1.78969048126514e+002°)
1.24451461177125e+002	(1.15559926174743e+001dB,1.78966672774847e+002°)
1.24738351424280e+002	(1.15559823474079e+001dB,1.78964291956007e+002°)
1.25025903021758e+002	(1.15559720299571e+001dB,1.78961905657450e+002°)
1.25314117494128e+002	(1.15559616649377e+001dB,1.78959513866601e+002°)
1.25602996369473e+002	(1.15559512520982e+001dB,1.78957116570859e+002°)
1.25892541179403e+002	(1.15559407912384e+001dB,1.78954713757598e+002°)
1.26182753459053e+002	(1.15559302821142e+001dB,1.78952305414160e+002°)
1.26473634747101e+002	(1.15559197245313e+001dB,1.78949891527853e+002°)
1.26765186585770e+002	(1.15559091182562e+001dB,1.78947472085966e+002°)
1.27057410520840e+002	(1.15558984630463e+001dB,1.78945047075752e+002°)
1.27350308101652e+002	(1.15558877587131e+001dB,1.78942616484439e+002°)
1.27643880881120e+002	(1.15558770049977e+001dB,1.78940180299223e+002°)
1.27938130415738e+002	(1.15558662016809e+001dB,1.78937738507273e+002°)
1.28233058265588e+002	(1.15558553485348e+001dB,1.78935291095728e+002°)
1.28528665994347e+002	(1.15558444453340e+001dB,1.78932838051699e+002°)
1.28824955169299e+002	(1.15558334918371e+001dB,1.78930379362268e+002°)
1.29121927361339e+002	(1.15558224878342e+001dB,1.78927915014481e+002°)
1.29419584144984e+002	(1.15558114330716e+001dB,1.78925444995365e+002°)
1.29717927098381e+002	(1.15558003273283e+001dB,1.78922969291910e+002°)
1.30016957803314e+002	(1.15557891703593e+001dB,1.78920487891082e+002°)
1.30316677845215e+002	(1.15557779619271e+001dB,1.78918000779812e+002°)
1.30617088813169e+002	(1.15557667018021e+001dB,1.78915507945005e+002°)
1.30918192299926e+002	(1.15557553897496e+001dB,1.78913009373530e+002°)
1.31219989901906e+002	(1.15557440255184e+001dB,1.78910505052239e+002°)
1.31522483219209e+002	(1.15557326088831e+001dB,1.78907994967944e+002°)
1.31825673855626e+002	(1.15557211395859e+001dB,1.78905479107427e+002°)
1.32129563418643e+002	(1.15557096173945e+001dB,1.78902957457443e+002°)
1.32434153519452e+002	(1.15556980420709e+001dB,1.78900430004720e+002°)
1.32739445772959e+002	(1.15556864133512e+001dB,1.78897896735948e+002°)
1.33045441797794e+002	(1.15556747309993e+001dB,1.78895357637794e+002°)
1.33352143216317e+002	(1.15556629947779e+001dB,1.78892812696890e+002°)
1.33659551654629e+002	(1.15556512044288e+001dB,1.78890261899842e+002°)
1.33967668742578e+002	(1.15556393596929e+001dB,1.78887705233221e+002°)
1.34276496113771e+002	(1.15556274603319e+001dB,1.78885142683571e+002°)
1.34586035405580e+002	(1.15556155061033e+001dB,1.78882574237403e+002°)
1.34896288259150e+002	(1.15556034967443e+001dB,1.78879999881202e+002°)
1.35207256319412e+002	(1.15555914319793e+001dB,1.78877419601415e+002°)
1.35518941235088e+002	(1.15555793115907e+001dB,1.78874833384464e+002°)
1.35831344658700e+002	(1.15555671353094e+001dB,1.78872241216736e+002°)
1.36144468246580e+002	(1.15555549028612e+001dB,1.78869643084596e+002°)
1.36458313658877e+002	(1.15555426139991e+001dB,1.78867038974366e+002°)
1.36772882559569e+002	(1.15555302684779e+001dB,1.78864428872347e+002°)
1.37088176616470e+002	(1.15555178660087e+001dB,1.78861812764802e+002°)
1.37404197501236e+002	(1.15555054063368e+001dB,1.78859190637966e+002°)
1.37720946889379e+002	(1.15554928892202e+001dB,1.78856562478042e+002°)
1.38038426460273e+002	(1.15554803143669e+001dB,1.78853928271203e+002°)
1.38356637897162e+002	(1.15554676815327e+001dB,1.78851288003589e+002°)
1.38675582887173e+002	(1.15554549904259e+001dB,1.78848641661311e+002°)
1.38995263121320e+002	(1.15554422408086e+001dB,1.78845989230448e+002°)
1.39315680294514e+002	(1.15554294323960e+001dB,1.78843330697045e+002°)
1.39636836105578e+002	(1.15554165648934e+001dB,1.78840666047114e+002°)
1.39958732257246e+002	(1.15554036380700e+001dB,1.78837995266644e+002°)
1.40281370456180e+002	(1.15553906516294e+001dB,1.78835318341579e+002°)
1.40604752412975e+002	(1.15553776052979e+001dB,1.78832635257847e+002°)
1.40928879842171e+002	(1.15553644988054e+001dB,1.78829946001332e+002°)
1.41253754462259e+002	(1.15553513318855e+001dB,1.78827250557884e+002°)
1.41579377995692e+002	(1.15553381042294e+001dB,1.78824548913338e+002°)
1.41905752168893e+002	(1.15553248155783e+001dB,1.78821841053479e+002°)
1.42232878712266e+002	(1.15553114656438e+001dB,1.78819126964071e+002°)
1.42560759360203e+002	(1.15552980541491e+001dB,1.78816406630832e+002°)
1.42889395851094e+002	(1.15552845808132e+001dB,1.78813680039471e+002°)
1.43218789927338e+002	(1.15552710453350e+001dB,1.78810947175637e+002°)
1.43548943335349e+002	(1.15552574474579e+001dB,1.78808208024968e+002°)
1.43879857825568e+002	(1.15552437868700e+001dB,1.78805462573061e+002°)
1.44211535152470e+002	(1.15552300632809e+001dB,1.78802710805479e+002°)
1.44543977074576e+002	(1.15552162764172e+001dB,1.78799952707759e+002°)
1.44877185354460e+002	(1.15552024259629e+001dB,1.78797188265398e+002°)
1.45211161758758e+002	(1.15551885116576e+001dB,1.78794417463862e+002°)
1.45545908058180e+002	(1.15551745331854e+001dB,1.78791640288587e+002°)
1.45881426027518e+002	(1.15551604902590e+001dB,1.78788856724971e+002°)
1.46217717445655e+002	(1.15551463825705e+001dB,1.78786066758383e+002°)
1.46554784095574e+002	(1.15551322098292e+001dB,1.78783270374165e+002°)
1.46892627764370e+002	(1.15551179717337e+001dB,1.78780467557613e+002°)
1.47231250243255e+002	(1.15551036679894e+001dB,1.78777658293996e+002°)
1.47570653327572e+002	(1.15550892983040e+001dB,1.78774842568552e+002°)
1.47910838816804e+002	(1.15550748623330e+001dB,1.78772020366480e+002°)
1.48251808514578e+002	(1.15550603598092e+001dB,1.78769191672952e+002°)
1.48593564228684e+002	(1.15550457904115e+001dB,1.78766356473099e+002°)
1.48936107771074e+002	(1.15550311538195e+001dB,1.78763514752031e+002°)
1.49279440957882e+002	(1.15550164497630e+001dB,1.78760666494805e+002°)
1.49623565609426e+002	(1.15550016778999e+001dB,1.78757811686461e+002°)
1.49968483550220e+002	(1.15549868379115e+001dB,1.78754950312003e+002°)
1.50314196608985e+002	(1.15549719295113e+001dB,1.78752082356393e+002°)
1.50660706618657e+002	(1.15549569523628e+001dB,1.78749207804564e+002°)
1.51008015416397e+002	(1.15549419061596e+001dB,1.78746326641416e+002°)
1.51356124843603e+002	(1.15549267905788e+001dB,1.78743438851811e+002°)
1.51705036745916e+002	(1.15549116052947e+001dB,1.78740544420581e+002°)
1.52054752973232e+002	(1.15548963500054e+001dB,1.78737643332525e+002°)
1.52405275379711e+002	(1.15548810243699e+001dB,1.78734735572403e+002°)
1.52756605823790e+002	(1.15548656280704e+001dB,1.78731821124938e+002°)
1.53108746168185e+002	(1.15548501607800e+001dB,1.78728899974834e+002°)
1.53461698279912e+002	(1.15548346221912e+001dB,1.78725972106736e+002°)
1.53815464030286e+002	(1.15548190119456e+001dB,1.78723037505279e+002°)
1.54170045294938e+002	(1.15548033297335e+001dB,1.78720096155042e+002°)
1.54525443953823e+002	(1.15547875752089e+001dB,1.78717148040591e+002°)
1.54881661891230e+002	(1.15547717480548e+001dB,1.78714193146437e+002°)
1.55238700995790e+002	(1.15547558479094e+001dB,1.78711231457069e+002°)
1.55596563160489e+002	(1.15547398744701e+001dB,1.78708262956937e+002°)
1.55955250282677e+002	(1.15547238273867e+001dB,1.78705287630450e+002°)
1.56314764264077e+002	(1.15547077063053e+001dB,1.78702305461993e+002°)
1.56675107010797e+002	(1.15546915108986e+001dB,1.78699316435908e+002°)
1.57036280433337e+002	(1.15546752408314e+001dB,1.78696320536508e+002°)
1.57398286446603e+002	(1.15546588957434e+001dB,1.78693317748061e+002°)
1.57761126969916e+002	(1.15546424753068e+001dB,1.78690308054809e+002°)
1.58124803927020e+002	(1.15546259791594e+001dB,1.78687291440954e+002°)
1.58489319246093e+002	(1.15546094069526e+001dB,1.78684267890663e+002°)
1.58854674859759e+002	(1.15545927583521e+001dB,1.78681237388066e+002°)
1.59220872705098e+002	(1.15545760329877e+001dB,1.78678199917262e+002°)
1.59587914723654e+002	(1.15545592305191e+001dB,1.78675155462310e+002°)
1.59955802861448e+002	(1.15545423505828e+001dB,1.78672104007232e+002°)
1.60324539068985e+002	(1.15545253928333e+001dB,1.78669045536017e+002°)
1.60694125301269e+002	(1.15545083568931e+001dB,1.78665980032620e+002°)
1.61064563517808e+002	(1.15544912424194e+001dB,1.78662907480949e+002°)
1.61435855682630e+002	(1.15544740490410e+001dB,1.78659827864895e+002°)
1.61808003764287e+002	(1.15544567764112e+001dB,1.78656741168290e+002°)
1.62181009735874e+002	(1.15544394241419e+001dB,1.78653647374956e+002°)
1.62554875575029e+002	(1.15544219918730e+001dB,1.78650546468646e+002°)
1.62929603263953e+002	(1.15544044792479e+001dB,1.78647438433108e+002°)
1.63305194789414e+002	(1.15543868858803e+001dB,1.78644323252028e+002°)
1.63681652142762e+002	(1.15543692114114e+001dB,1.78641200909078e+002°)
1.64058977319935e+002	(1.15543514554666e+001dB,1.78638071387875e+002°)
1.64437172321474e+002	(1.15543336176585e+001dB,1.78634934672009e+002°)
1.64816239152531e+002	(1.15543156976220e+001dB,1.78631790745029e+002°)
1.65196179822882e+002	(1.15542976949782e+001dB,1.78628639590451e+002°)
1.65576996346933e+002	(1.15542796093431e+001dB,1.78625481191748e+002°)
1.65958690743736e+002	(1.15542614403352e+001dB,1.78622315532363e+002°)
1.66341265036997e+002	(1.15542431875789e+001dB,1.78619142595694e+002°)
1.66724721255087e+002	(1.15542248506637e+001dB,1.78615962365112e+002°)
1.67109061431051e+002	(1.15542064292315e+001dB,1.78612774823938e+002°)
1.67494287602624e+002	(1.15541879228793e+001dB,1.78609579955460e+002°)
1.67880401812236e+002	(1.15541693312126e+001dB,1.78606377742938e+002°)
1.68267406107027e+002	(1.15541506538518e+001dB,1.78603168169582e+002°)
1.68655302538854e+002	(1.15541318903778e+001dB,1.78599951218572e+002°)
1.69044093164306e+002	(1.15541130404265e+001dB,1.78596726873045e+002°)
1.69433780044713e+002	(1.15540941035864e+001dB,1.78593495116103e+002°)
1.69824365246154e+002	(1.15540750794468e+001dB,1.78590255930808e+002°)
1.70215850839475e+002	(1.15540559676196e+001dB,1.78587009300189e+002°)
1.70608238900292e+002	(1.15540367676947e+001dB,1.78583755207230e+002°)
1.71001531509008e+002	(1.15540174792614e+001dB,1.78580493634882e+002°)
1.71395730750822e+002	(1.15539981019279e+001dB,1.78577224566054e+002°)
1.71790838715738e+002	(1.15539786352732e+001dB,1.78573947983619e+002°)
1.72186857498580e+002	(1.15539590788793e+001dB,1.78570663870415e+002°)
1.72583789199000e+002	(1.15539394323394e+001dB,1.78567372209234e+002°)
1.72981635921490e+002	(1.15539196952578e+001dB,1.78564072982833e+002°)
1.73380399775393e+002	(1.15538998671907e+001dB,1.78560766173934e+002°)
1.73780082874917e+002	(1.15538799477306e+001dB,1.78557451765212e+002°)
1.74180687339141e+002	(1.15538599364594e+001dB,1.78554129739309e+002°)
1.74582215292030e+002	(1.15538398329513e+001dB,1.78550800078829e+002°)
1.74984668862445e+002	(1.15538196367856e+001dB,1.78547462766336e+002°)
1.75388050184155e+002	(1.15537993475239e+001dB,1.78544117784353e+002°)
1.75792361395848e+002	(1.15537789647544e+001dB,1.78540765115360e+002°)
1.76197604641142e+002	(1.15537584880236e+001dB,1.78537404741808e+002°)
1.76603782068595e+002	(1.15537379169288e+001dB,1.78534036646100e+002°)
1.77010895831721e+002	(1.15537172510146e+001dB,1.78530660810603e+002°)
1.77418948088995e+002	(1.15536964898518e+001dB,1.78527277217647e+002°)
1.77827941003871e+002	(1.15536756329972e+001dB,1.78523885849519e+002°)
1.78237876744788e+002	(1.15536546800185e+001dB,1.78520486688463e+002°)
1.78648757485184e+002	(1.15536336304641e+001dB,1.78517079716689e+002°)
1.79060585403508e+002	(1.15536124838949e+001dB,1.78513664916373e+002°)
1.79473362683231e+002	(1.15535912398724e+001dB,1.78510242269634e+002°)
1.79887091512857e+002	(1.15535698979346e+001dB,1.78506811758563e+002°)
1.80301774085935e+002	(1.15535484576313e+001dB,1.78503373365214e+002°)
1.80717412601071e+002	(1.15535269185126e+001dB,1.78499927071587e+002°)
1.81134009261938e+002	(1.15535052801392e+001dB,1.78496472859655e+002°)
1.81551566277292e+002	(1.15534835420345e+001dB,1.78493010711344e+002°)
1.81970085860976e+002	(1.15534617037465e+001dB,1.78489540608543e+002°)
1.82389570231942e+002	(1.15534397648046e+001dB,1.78486062533102e+002°)
1.82810021614252e+002	(1.15534177247608e+001dB,1.78482576466818e+002°)
1.83231442237099e+002	(1.15533955831426e+001dB,1.78479082391467e+002°)
1.83653834334812e+002	(1.15533733394787e+001dB,1.78475580288769e+002°)
1.84077200146873e+002	(1.15533509933152e+001dB,1.78472070140406e+002°)
1.84501541917925e+002	(1.15533285441624e+001dB,1.78468551928026e+002°)
1.84926861897785e+002	(1.15533059915651e+001dB,1.78465025633230e+002°)
1.85353162341459e+002	(1.15532833350364e+001dB,1.78461491237574e+002°)
1.85780445509147e+002	(1.15532605740844e+001dB,1.78457948722584e+002°)
1.86208713666264e+002	(1.15532377082453e+001dB,1.78454398069735e+002°)
1.86637969083444e+002	(1.15532147370405e+001dB,1.78450839260468e+002°)
1.87068214036557e+002	(1.15531916599689e+001dB,1.78447272276179e+002°)
1.87499450806719e+002	(1.15531684765543e+001dB,1.78443697098219e+002°)
1.87931681680304e+002	(1.15531451863090e+001dB,1.78440113707901e+002°)
1.88364908948957e+002	(1.15531217887478e+001dB,1.78436522086492e+002°)
1.88799134909606e+002	(1.15530982833443e+001dB,1.78432922215236e+002°)
1.89234361864475e+002	(1.15530746696411e+001dB,1.78429314075307e+002°)
1.89670592121092e+002	(1.15530509471143e+001dB,1.78425697647852e+002°)
1.90107827992307e+002	(1.15530271152915e+001dB,1.78422072913981e+002°)
1.90546071796302e+002	(1.15530031736327e+001dB,1.78418439854751e+002°)
1.90985325856601e+002	(1.15529791216639e+001dB,1.78414798451178e+002°)
1.91425592502085e+002	(1.15529549588554e+001dB,1.78411148684246e+002°)
1.91866874067006e+002	(1.15529306847177e+001dB,1.78407490534884e+002°)
1.92309172890992e+002	(1.15529062987183e+001dB,1.78403823983988e+002°)
